BlockName,Category,Year,Month,Day,Crop,DistrictName,QueryType,Season,Sector,StateName,question,answer
0,0,2009,1,19,9999,EAST GODAVARI,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF SHEATH BLIGHT IN PADDY,RECOMMENDED TO SPRAY HEXACONAZOLE2MLLIT
0,0,2009,1,20,1137,EAST GODAVARI,2,KHARIF,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF RICE BLAST,RECOMMENDED TO SPRAY TRYCYCLOZE066GRACRE
0,0,2009,1,21,9999,EAST GODAVARI,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT CONTROL FOR WEEDS,RECOMMENDED TO SPRAY PENDIMETHYLIN 15LTACRE
0,0,2009,1,21,9999,EAST GODAVARI,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF BROAD LEAF WEEDS IN PADDY,RECOMMENDED TO SPRAY 24DETHYL ESTER4GRNULES 4KGSACRE
0,0,2009,1,23,9999,EAST GODAVARI,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF GALLMIDGE,RECOMMENDED TO SPRAY CARBOFURAN 10 KGACRE
0,0,2009,1,23,9999,EAST GODAVARI,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT CONTROL FOR STEM BORER,RECOMMENDED TO APPLY CARTAPHYDROCHLORIDE 4G GRANULES 8KGACRE
0,0,2009,1,23,9999,EAST GODAVARI,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF SHEATH BLIGHT IN PADDY,RECOMMENDED TO SPRAY HEXACONAZOLE2MLLIT
0,0,2009,1,23,1137,EAST GODAVARI,2,KHARIF,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF BLAST IN RICE,RECOMMENDED TO SPRAY TRICYCLOZOLE 006GMLT
0,0,2009,1,24,9999,EAST GODAVARI,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROPL OF FLOWER DROP,RECOMMENDED TO PROVIDE NUTRIENTS AND TO SPRAY PLANOPHIX 1ML5LTR
0,0,2009,1,26,9999,EAST GODAVARI,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUYT THE DOSAGE OF UREA FOR THIRD APPLICATION,RECOMMENDED TO APPLY 20KG UREAACRE
0,0,2009,1,26,9999,EAST GODAVARI,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT CONTROL FOR LEAF SPOTS,RECOMMENDED TO SPRAY BAVISTIN 1GRLITRE
0,0,2009,1,27,9999,EAST GODAVARI,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF STEM BORER,RECOMMENDED TO SPRAY MONOCROTOPHOS2MLLIT
0,0,2009,1,27,1137,EAST GODAVARI,2,KHARIF,AGRICULTURE,ANDHRA PRADESH,ASKEDE ABOUT THE CONTROL OF RICE BLAST,RECOMMENDED TO SPRAY TRICYCLOZOLE 06GMLTR
0,0,2009,1,28,9999,EAST GODAVARI,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT CONTROL FOR Mg DEFICIENCY,RECOMMENDED TO SPRAY MAGNISHIYAM SULPHATE 10GMLT
0,0,2009,1,28,9999,EAST GODAVARI,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT CONTROL FORSTEM BORER,RECOMMENDED TO SPRAY CARTAPHYDROCHLORIDE 4G 8KGACRE
0,0,2009,1,28,1268,EAST GODAVARI,29,KHARIF,HORTICULTURE,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF LEAF WEBBER IN MANGO,RECOMMENDED TO SPRAY QUINOLPHOS 2MLLT
0,0,2009,1,28,9999,EAST GODAVARI,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT CONTROL FOR GALLMIDGE,RECOMMENDED TO APPLY PHORATE 10G 5KGACRE
0,0,2009,1,29,9999,EAST GODAVARI,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT REMEDY FOR THE LEAF DROP,RECOMMENDED TO CUT THE LEAVES THERE IS NO OTHER REMEDY
0,0,2009,1,30,1137,EAST GODAVARI,21,KHARIF,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT CONTROL FOR BROAD LEAVED PLANTS WITH MONOCOT WEEDS IN RICE FIELD,RECOMMENDED TO SPRAY 4KGS BUTACHLOR MIXED WITH 4KGS 24-D AND ETHYL ESTER 4
0,0,2009,1,30,9999,EAST GODAVARI,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF TIKKA LEAF SPOT IN GROUND NUT,RECOMMENDED TO SPRAY CHLOROTHALANIL 2MLLT
0,0,2009,1,30,9999,EAST GODAVARI,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT CONTROL FOR STEM BORER DAMAGE,RECOMMENDED TO SPRAY CORTOP HYDROCHLORIDE 2GRLITRE
0,0,2009,1,31,9999,EAST GODAVARI,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT CONTROL FOR GALLMIDGE,RECOMMENDED TO APPLY PHORATE10G 5KGACRE
0,0,2009,1,31,9999,EAST GODAVARI,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF STEM BORER,RECOMMENDED TO SPRAY CARTAPHYDROCHLORIDE 2GMLTR
0,0,2009,1,31,9999,EAST GODAVARI,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT CONTROL FOR WEED,RECOMMENDED TO SPRAY BUTACHLORE 16LTACRE
0,0,2009,2,2,9999,EAST GODAVARI,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT CONTROL FOR WEED,RECOMMENDED TO SPRAY BENTHIOCARP 2LTACRE
0,0,2009,2,2,9999,EAST GODAVARI,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF BLAST IN PADDY,RECOMMENDED TO SPRAY TRYCYCLOZOLE6GRAMSLIT
0,0,2009,2,4,9999,EAST GODAVARI,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT THE FERTILIZER APPLICATION,RECOMMENDED FERTILIZERS ARE 48KGN 24KGP 16KGK
0,0,2009,2,4,1137,EAST GODAVARI,2,KHARIF,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT CONTROL FOR RICE BLAST,RECOMMENDED TO SPRAY TRICYCLOZOLE 120GR200 LITRES
0,0,2009,2,4,9999,EAST GODAVARI,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT CONTROL FOR WEED,RECOMMENDED TO APPLY BUTACHLORE 15-2LTACRE
0,0,2009,2,4,9999,EAST GODAVARI,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF SHEATH BLIGHT IN PADDY,RECOMMENDED TO SPRAY HEXACONAZOLE2MLLIT
0,0,2009,2,4,1279,EAST GODAVARI,2,KHARIF,HORTICULTURE,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF LITTLE LEAF BRINJAL,RECOMMENDED TO SPRAY METHYL DEMATON 2MLLT
0,0,2009,2,5,9999,EAST GODAVARI,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT CONTROL FOR STEM BORER DAMAGE,RECOMMENDED TO APPLY CORTOP HYDROCHLORIDE GRANULES 8KGSACRE
0,0,2009,2,5,9999,EAST GODAVARI,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT MARKET INFORMATION,GIVEN INFORMATION IS 2000-2500
0,0,2009,2,5,9999,EAST GODAVARI,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT CONTROL FOR WEEDS,RECOMMENDED TO SPRAY PARAQUAT 40ML10LT
0,0,2009,2,5,1137,EAST GODAVARI,2,KHARIF,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF BLAST IN RICE,RECOMMENDED TO SPRAY TRICYCLOZOLE 06GMLT
0,0,2009,2,6,9999,EAST GODAVARI,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF BLAST IN PADDY,RECOMMENDED TO SPRAY TRYCYCLOZE06GRAMSLIT
0,0,2009,2,6,9999,EAST GODAVARI,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF BLAST IN PADDY,RECOMMENDED TO SPRAY TRYCYCLOZOLE06GRAMSLIT
0,0,2009,2,7,9999,EAST GODAVARI,9999,KHARIF,9999,ANDHRA PRADESH,ASKED THAT WILL THERE BE ANY PROBLEM IF THERE IS GROWTH OF AZOLLA IN PADDY FIELD,INFORMED THAT IT IS USEFUL TO THE FIELD AND THERE IS NO PROBLEM WITH THAT
0,0,2009,2,7,9999,EAST GODAVARI,9999,KHARIF,9999,ANDHRA PRADESH,ASKEDABOUT CONTROL FOR TERMITES,RECOMMENDED TO SPRAY CHLORYPHYRIPHOS 2MLLT
0,0,2009,2,7,9999,EAST GODAVARI,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT POTASSIUM DEFICIENCY,RECOMMENDED TO SPRAY POTASSIUM SULPHATE 2GMLT
0,0,2009,2,9,9999,EAST GODAVARI,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF SHEATH ROT,RECOMMENDED TO SPRAY CARBENDAZIM 1GMLTR
0,0,2009,2,10,9999,EAST GODAVARI,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT APPLICATION OF NEEM OIL,RECOMMENDED TO SPRAY 5MLLITRE
0,0,2009,2,12,9999,EAST GODAVARI,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF HELICOVERPA IN BEANS,RECOMMENDED TO SPRAY QUINOLPHOS 2MLLT
0,0,2009,2,13,1280,EAST GODAVARI,29,KHARIF,HORTICULTURE,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF THRIPS IN CHILLIES,RECOMMENDED TO SPRAY ACEPHATE15GRAMSLITER
0,0,2009,2,13,9999,EAST GODAVARI,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF YELLOW STEM BORER,RECOMMENDED TO SPRAY CARTAP HYDRO CHLORIDE25GRMSLITER
0,0,2009,2,14,9999,EAST GODAVARI,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT CONTROL FOR SHEATH BLIGHT,RECOMMENDED TO SPRAY HEXACONAZOLE 2MLLT
0,0,2009,2,14,1137,EAST GODAVARI,2,KHARIF,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT CONTROL FOR RICE BLAST,RECOMMENDED TO SPRAY TRICYCLOZOLE 120GR200 LITRES ACRE
0,0,2009,2,14,9999,EAST GODAVARI,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT CONTROL FOR LEAF FOLDER DAMAGE,RECOMMENDED TO SPRAY CHLORPYRIPOS 25MLLITRE
0,0,2009,2,17,9999,EAST GODAVARI,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF BPH,RECOMMENDED TO SPRAY ACEPHATE 15 GMLTR
0,0,2009,2,17,9999,EAST GODAVARI,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF BLAST IN PADDY,RECOMMENDED TO SPRAY TRYCYCLOZOLE06GRAMSLITER
0,0,2009,2,18,9999,EAST GODAVARI,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT CONTROL FOR WEEDS,RECOMMENDED TO SPRAY PENDIMETHALINE 13-16 LITRESACRE
0,0,2009,2,18,9999,EAST GODAVARI,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT CONTROL FOR SHEATH ROT,RECOMMENDED TO SPRAY BENOMIL 05GMLT
0,0,2009,2,19,9999,EAST GODAVARI,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF BPH IN PADDY,RECOMMENDED TO SPRAY ACEPHATE 15GRAMS LITER
0,0,2009,2,19,9999,EAST GODAVARI,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT CONTROL FOR WEEDS IN BETWEEN THE COCONUT PLANTS,RECOMMENDED TO SPRAY STOMP 13-16 LITERS ACRE
0,0,2009,2,19,9999,EAST GODAVARI,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT INFORMATION ON MUSHROOMS,ESC TO MUSHROOMS
0,0,2009,2,23,9999,EAST GODAVARI,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF STEM BORER,RECOMMENDED TO SPRAY CARTAPHYDROCHLORIDE 2GMLTR
0,0,2009,2,23,9999,EAST GODAVARI,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT THE SEED TREATEMENT,RECOMMENDED TO DO SEED TREATEMENT WITH RHIZOBIUM
0,0,2009,2,23,9999,EAST GODAVARI,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF SUCKING PEST IN RIDGE GOURD,RECOMMENDED TO SPRAU ACEPHATE15GRAMSLITER
0,0,2009,2,24,9999,EAST GODAVARI,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT CONTROL FOR DIE-BACK FRUIT ROT,RECOMMENDED TO APPLY CAPTON 3GMLT
0,0,2009,2,24,1137,EAST GODAVARI,3,KHARIF,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF STEM BORER IN RICE,RECOMMENDED TO SPRAY CARBOFURON 3G GRANULES 10KGACRE
0,0,2009,2,24,9999,EAST GODAVARI,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT CONTROL FOR FLOWER DROP,RECOMMENDED TO SPRAY PLANOPHIX 1ML5LITRES
0,0,2009,2,25,9999,EAST GODAVARI,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT CONTROL FOR SHEATH BLIGHT,RECOMMENDED TO SPRAY HEXACONAZOLE 2MLLT
0,0,2009,2,25,9999,EAST GODAVARI,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT CONTROL FOR WHITE FLY,RECOMMENDED TO SPRAY ACEPHATE 15GMLT
0,0,2009,2,25,9999,EAST GODAVARI,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF THRIPS,RECDOMMENDED FOR THE APPLICATION OF MONOCROTOPHAS 15MLLTR
0,0,2009,2,26,9999,EAST GODAVARI,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF BLAST IN PADDY,RECOMMENDED TO SPRAY TRYCYCLOZOLE 06GRAMSLITER
0,0,2009,2,27,9999,EAST GODAVARI,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT INFORMATION FOR ANIMAL HUSBANDRY RESEARCH STATION PHONE NO,GIVEN PHONE NO IS 08818-284444
0,0,2009,2,28,1137,EAST GODAVARI,2,KHARIF,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF RICE BLAST,RECOMMENDED TO SPRAY TRICYCLOZOLE 06 GMLTR
0,0,2009,3,1,9999,EAST GODAVARI,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF SHEATH BLIGHT,RECOMMENDED TO SPRAY HEXACONOZOLE 2 MLLTR
0,0,2009,3,2,9999,EAST GODAVARI,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF TERMITES IN NEEM,RECOMMENDED FOR THE APPLICATION OF FOLIDAL
0,0,2009,3,3,1137,EAST GODAVARI,3,KHARIF,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT CONTROL OF BPH IN RICE,RECOMMENDED TO APPLY ETOPHENPHOS 15MLLT
0,0,2009,3,3,9999,EAST GODAVARI,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF STEM BORER,RECOMMENDED FOR THE APPLICATIONOF CARTAP HYDROCHLORIDE 2 GMLTR
0,0,2009,3,4,1137,EAST GODAVARI,3,KHARIF,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT CONTROL FOR RICE BLAST,RECOMMENDED TO SPRAY BEAM 120GR 200 LITRES ACRE
0,0,2009,3,4,9999,EAST GODAVARI,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT CONTROL FOR LEAF FOLDER,RECOMMENDED TO SPRAY CHLORPYRIPOS 25MLLITRE
0,0,2009,3,4,9999,EAST GODAVARI,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF BLAST IN PADDY,RECOMMENDED TO SPRAY TRYCYCLOZOLE06GRAMSLITER
0,0,2009,3,6,9999,EAST GODAVARI,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF TERMITES,RECOMMENDED TO SPRAY CHLORIPYRIPHAS 5MLLTR
0,0,2009,3,6,9999,EAST GODAVARI,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT THE SOWING SEASON,RECOMMENDED THAT IT IS FROM JANUARY TO FEBRUARY
0,0,2009,3,9,9999,EAST GODAVARI,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF BLAST IN PADDY,RECOMMENDED TO SPRAY TRYCYCLOZOLE06GRAMSLITER
0,0,2009,3,9,9999,EAST GODAVARI,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF BLAST IN PADDY,RECOMMENDED TO SPRAY TRYCYCLOZOLE06GRAMSLITER
0,0,2009,3,12,9999,EAST GODAVARI,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT CONTROL FOR SOOTY MOLD DAMAGE,RECOMMENDED TO SPRAY MONO 16MLLITRE
0,0,2009,3,12,9999,EAST GODAVARI,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF YELLOW STEM BORER,RECOMMENDED TO SPRAY ENDOSULPHAN2MLLITER
0,0,2009,3,12,1137,EAST GODAVARI,2,KHARIF,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF RICE BLAST,RECOMMENDED FOR THE APPLICATION OF TRICYCLOZOLE 06 GMLTR
0,0,2009,3,12,1280,EAST GODAVARI,2,KHARIF,HORTICULTURE,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF ROOT ROT IN CHILLIES,RECOMMENDED TO SPRAY HEXACONAZOLE2MLLITER
0,0,2009,3,13,1280,EAST GODAVARI,29,KHARIF,HORTICULTURE,ANDHRA PRADESH,ASKED ABOUT CONTROL OF THRIPS DAMAGE IN CHILLI,RECOMMENDED TO SPRAY ROGAR 2ML1L WATER
0,0,2009,3,14,9999,EAST GODAVARI,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF STEM BORER,RECOMMENDED TO SPRAY CARTAPHYDROCHLORIDE 2 GMLTR
0,0,2009,3,16,9999,EAST GODAVARI,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF SHOOT AND FRUIT BORER,RECOMMENDED TO SPRAY MONOCROTOPHGOS2MLLITER
0,0,2009,3,16,9999,EAST GODAVARI,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF SHOOT AND FRUIT BORER,RECOMMENDED TO SPRAY MONOCROTOPHGOS2MLLITER
0,0,2009,3,17,9999,EAST GODAVARI,9999,RABI,9999,ANDHRA PRADESH,ASKED ABOUT HOW RIPPENING THE FRUITS,RECOMMENDED TO ETHEREL 1ML1L WATER SPRAY ON BANANAS
0,0,2009,3,17,9999,EAST GODAVARI,9999,RABI,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF FLOWER DROP,RECOMMENDED FOR THE APPLICATION OF NAPTHALENE ACETIC ACID
0,0,2009,3,19,9999,EAST GODAVARI,9999,RABI,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF THRIPS,RECOMMENDED FOR THE APPLICATION OF ACEPHATE 15 GMLTR
0,0,2009,3,20,1576,EAST GODAVARI,5,RABI,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT RECOMMENDED VARITIES TO SORGHUM,RECOMMENDED VARITIES ARE NANDYALATELLAJONNA-123
0,0,2009,3,20,9999,EAST GODAVARI,9999,RABI,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF SHEATH BLIGHT,RECOMMENDED TO SPRAY HEXACONOZOLE 2MLLTR
0,0,2009,3,20,Banana,EAST GODAVARI,29,RABI,HORTICULTURE,ANDHRA PRADESH,ASKED ABOUT INFORMATION ON TISSUE CULTURE IN BANANA,GIVEN PHONE NO 08813 231507
0,0,2009,3,20,9999,EAST GODAVARI,9999,RABI,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF BLAST IN PADDY,RECOMMENDED TO SPRAY TRYCYCLOZOLE06GRAMSLITER
0,0,2009,3,21,9999,EAST GODAVARI,9999,RABI,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF BPH IN PADDY,RECOMMENDED TO SPRAY ACEPHATE15GRAMSLITER
0,0,2009,3,21,9999,EAST GODAVARI,9999,RABI,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF SHEATH BLIGHT IN PADDY,RECOMMENDED TO SPRAY HEXACONAZOLE2MLLITER
0,0,2009,3,23,9999,EAST GODAVARI,9999,RABI,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF BPH,RECOMMENDED FOR THE APPLICATION OF ACEPHATE 15 GMLTR
0,0,2009,3,24,9999,EAST GODAVARI,9999,RABI,9999,ANDHRA PRADESH,ASKED ABOUT CONTROL FOR PLANT HOPPERS DAMAGE,RECOMMENDED TO SPRAY ITHOPHENPHOS 15MLLITRE
0,0,2009,3,24,9999,EAST GODAVARI,9999,RABI,9999,ANDHRA PRADESH,ASKED ABOUT CONTROL FOR PLANT HOPPERS DAMAGE,RECOMMENDED TO SPRAY ITHOPHENPHOS 15MLLITRE
0,0,2009,3,24,1137,EAST GODAVARI,2,RABI,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT CONTROL OF SHEATH ROT IN RICE,RECOMMENDED TO SPRAY BENOMYL 05MLLT
0,0,2009,3,24,1137,EAST GODAVARI,2,RABI,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT CONTROL OF SHEATH ROT IN RICE,RECOMMENDED TO SPRAY BENOMYL 05MLLT
0,0,2009,3,25,9999,EAST GODAVARI,9999,RABI,9999,ANDHRA PRADESH,ASKED ABOUT CONTROL FOR PLANT HOPPERS DAMAGE,RECOMMENDED TO SPRAY APPLOUD 33ML100 LITRES
0,0,2009,3,25,9999,EAST GODAVARI,9999,RABI,9999,ANDHRA PRADESH,ASKED ABOUT CONTROL OF STEM BORER IN PADDY,RECOMMENDED TO SPRAY CLOROPHIRIPHOS 2ML1L WATER
0,0,2009,3,25,9999,EAST GODAVARI,9999,RABI,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF BPH,RECOMMENDED TO SPRAY ACEPHATE 15 GMLTR
0,0,2009,3,26,9999,EAST GODAVARI,9999,RABI,9999,ANDHRA PRADESH,ASKED ABOUT MARKET INFORMATION,GIVEN INFORMATION IS Rs2900-3800 QUIN
0,0,2009,3,26,9999,EAST GODAVARI,9999,RABI,9999,ANDHRA PRADESH,ASKED ABOUT MARKET INFORMATION,GIVEN INFORMATION IS Rs2900-3800 QUIN
0,0,2009,3,26,9999,EAST GODAVARI,9999,RABI,9999,ANDHRA PRADESH,ASKED ABOUT CONTROL OF STEM BORER IN PADDY,RECOMMENDED TO SPRAY CLOROPHIRIPHOS 2ML1L WATER
0,0,2009,3,26,9999,EAST GODAVARI,9999,RABI,9999,ANDHRA PRADESH,ASKED ABOUT CONTROL OF STEM BORER IN PADDY,RECOMMENDED TO SPRAY CLOROPHIRIPHOS 2ML1L WATER
0,0,2009,3,26,9999,EAST GODAVARI,9999,RABI,9999,ANDHRA PRADESH,ASKED ABOUT CONTROL FOR STEM BORER DAMAGE,RECOMMENDED TO SPRAY CHLORPYRIPOS 25MLLITRE
0,0,2009,3,26,9999,EAST GODAVARI,9999,RABI,9999,ANDHRA PRADESH,ASKED ABOUT CONTROL FOR STEM BORER DAMAGE,RECOMMENDED TO SPRAY CHLORPYRIPOS 25MLLITRE
0,0,2009,3,26,1137,EAST GODAVARI,2,RABI,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT CONTROL OF RICE BLAST,RECOMMENDED TO SPRAY TRICYCLOZOLE 06GMLT
0,0,2009,3,26,1137,EAST GODAVARI,2,RABI,AGRICULTURE,ANDHRA PRADESH,ASKED ABOUT CONTROL OF RICE BLAST,RECOMMENDED TO SPRAY TRICYCLOZOLE 06GMLT
0,0,2009,3,28,1280,EAST GODAVARI,29,RABI,HORTICULTURE,ANDHRA PRADESH,ASKED ABOUT CONTROL OF CHILLI THRIPS,RECOMMENDED TO SPRAY CARBARIL 3GM1L WATER
0,0,2009,3,28,9999,EAST GODAVARI,9999,RABI,9999,ANDHRA PRADESH,ASKED ABOUT VARIETIES,RECOMMENDED TO CHOOSE DHM- 107 OR 109
0,0,2009,3,28,9999,EAST GODAVARI,9999,RABI,9999,ANDHRA PRADESH,ASKED ABOUT CONTROL FOR BPH,RECOMMENDED TO SPRAY ACEPHATE 15GRLITRE
0,0,2009,3,30,1324,EAST GODAVARI,2,RABI,HORTICULTURE,ANDHRA PRADESH,ASKED ABOUT CONTROL OF FLOWER DROPPING IN PAPAYA,RECOMMENDED TO SPRAY PLANOPHIX 25ML10 L WATER
0,0,2009,3,31,9999,EAST GODAVARI,9999,RABI,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF SUCKING PEST,RECOMMENDED FOR THE APPLICATION OF DICHLOROVAS 1 MLLTR
0,0,2009,3,31,9999,EAST GODAVARI,9999,RABI,9999,ANDHRA PRADESH,ASKED ABOUT THE VARIETIES,RECOMMENDED VARIETIES ARE LGG-407410460 WGG-37
0,0,2009,3,31,9999,EAST GODAVARI,9999,RABI,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF BLAST IN PADDY,RECOMMENDED TO SPRAY TRYCYCLOZOLE06GRAMSLITER
0,0,2009,4,3,9999,EAST GODAVARI,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF BLAST IN PADDY,RECOMMENDED TO SPRAY TRYCYLOZOLE06GRAMSLITER
0,0,2009,4,3,9999,EAST GODAVARI,9999,KHARIF,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF BLAST IN PADDY,RECOMMENDED TO SPRAY TRYCYLOZOLE06GRAMSLITER
0,0,2009,4,4,1324,EAST GODAVARI,Soil Testing,RABI,HORTICULTURE,ANDHRA PRADESH,ASKED ABOUT SEED TREATMENT IN PAPAYA,RECOMMENDED TO SPRAY THIRAM 3GMKG SEED
0,0,2009,4,4,1324,EAST GODAVARI,Soil Testing,RABI,HORTICULTURE,ANDHRA PRADESH,ASKED ABOUT SEED TREATMENT IN PAPAYA,RECOMMENDED TO SPRAY THIRAM 3GMKG SEED
0,0,2009,4,4,9999,EAST GODAVARI,9999,RABI,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF BLAST IN PADDY,RECOMMENDED TO SPRAY TRYCYCLOZOLE06GRAMSLITER
0,0,2009,4,4,9999,EAST GODAVARI,9999,RABI,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF BLAST IN PADDY,RECOMMENDED TO SPRAY TRYCYCLOZOLE06GRAMSLITER
0,0,2009,4,4,9999,EAST GODAVARI,9999,RABI,9999,ANDHRA PRADESH,ASKED ABOUT THE CONTROL OF BLAST IN PADDY,RECOMMENDEDV TO SPRAY TRYCYCLOZOLE06GRAMSLITER
